,date,closing,adjusted,evolution,quantity,volume
309,2021-03-29,3851.0,3851.0,1.34,12.0,46212.0
310,2021-03-30,3890.0,3890.0,1.01,1210.0,4706900.0
311,2021-03-31,3890.0,3890.0,0.0,0.0,0.0
312,2021-04-01,3870.0,3870.0,0.0,0.0,0.0
313,2021-04-02,4129.0,4129.0,3.74,5.0,20113.0
314,2021-04-03,3990.0,3990.0,0.0,0.0,0.0
315,2021-04-05,3955.0,3955.0,0.0,2441.0,9654960.0
316,2021-04-06,4070.0,4070.0,-0.12,3.0,12210.0
317,2021-04-08,4200.0,4200.0,0.0,175.0,735000.0
318,2021-04-10,4400.0,4400.0,0.0,0.0,0.0
319,2021-04-11,4899.0,4899.0,0.0,0.0,0.0
320,2021-04-13,3806.0,3806.0,0.0,0.0,0.0
321,2021-04-14,3806.0,3806.0,0.0,0.0,0.0
322,2021-04-15,3806.0,3806.0,0.0,0.0,0.0
323,2021-04-16,3890.0,3890.0,2.21,1255.0,4881400.0
324,2021-04-19,3890.0,3890.0,0.0,0.0,0.0
325,2021-04-20,3890.0,3890.0,0.0,0.0,0.0
326,2021-04-21,3890.0,3890.0,0.0,2461.0,9573290.0
327,2021-04-22,3890.0,3890.0,0.0,1000.0,3890000.0
328,2021-04-23,3930.0,3930.0,1.03,1085.0,4226249.0
329,2021-04-26,3900.0,3900.0,-0.76,5.0,19500.0
330,2021-04-27,3900.0,3900.0,0.0,0.0,0.0
331,2021-04-28,3900.0,3900.0,0.0,0.0,0.0
332,2021-04-29,3950.0,3950.0,1.28,2000.0,7900000.0
333,2021-04-30,3950.0,3950.0,0.0,650.0,2567500.0
334,2021-05-01,3870.0,3870.0,0.0,0.0,0.0
335,2021-05-02,4119.0,4119.0,-0.24,100.0,411900.0
336,2021-05-03,3851.0,3851.0,-3.48,5.0,19255.0
337,2021-05-04,3805.0,3805.0,0.0,0.0,0.0
338,2021-05-05,3960.0,3960.0,0.13,2019.0,7995240.0
339,2021-05-07,4278.0,4278.0,0.0,219.0,936668.0
340,2021-05-08,4200.0,4200.0,0.0,0.0,0.0
341,2021-05-10,4381.0,4381.0,-0.43,162.0,709722.0
342,2021-05-11,4870.0,4870.0,-0.59,117.0,570440.0
343,2021-05-17,3861.0,3861.0,-1.0,2.0,7727.0
344,2021-05-18,3950.0,3950.0,2.31,2000.0,7900000.0
345,2021-05-19,3950.0,3950.0,0.0,2500.0,9875000.0
346,2021-05-20,3950.0,3950.0,0.0,1511.0,5968450.0
347,2021-05-21,3900.0,3900.0,-1.27,30.0,117000.0
348,2021-05-24,3960.0,3960.0,1.54,1615.0,6395350.0
349,2021-05-25,3980.0,3980.0,0.51,518.0,2061620.0
350,2021-05-26,3980.0,3980.0,0.0,0.0,0.0
351,2021-05-27,3980.0,3980.0,0.0,0.0,0.0
352,2021-05-28,3979.0,3979.0,-0.03,4228.0,16826607.0
353,2021-05-31,3979.0,3979.0,0.0,0.0,0.0
354,2021-06-01,3870.0,3870.0,0.0,0.0,0.0
355,2021-06-04,3805.0,3805.0,0.0,0.0,0.0
356,2021-06-05,3960.0,3960.0,0.0,1969.0,7797240.0
357,2021-06-07,4275.0,4275.0,-0.07,10.0,42750.0
358,2021-06-08,4250.0,4250.0,1.19,555.0,2331499.0
359,2021-06-09,4202.0,4202.0,-1.59,16.0,67232.0
360,2021-06-10,4381.0,4381.0,0.0,0.0,0.0
361,2021-06-12,4630.0,4630.0,0.0,50.0,231500.0
362,2021-06-14,4100.0,4100.0,2.5,1550.0,6216500.0
363,2021-06-15,4050.0,4050.0,-1.22,1074.0,4339960.0
364,2021-06-16,4100.0,4100.0,1.23,2192.0,8986650.0
365,2021-06-17,4110.0,4110.0,0.24,4000.0,16440000.0
366,2021-06-18,4190.0,4190.0,1.95,384.0,1608960.0
367,2021-06-21,4249.0,4249.0,1.41,4.0,16996.0
368,2021-06-22,4131.0,4131.0,-2.78,1482.0,6122142.0
369,2021-06-23,4290.0,4290.0,3.85,16.0,68481.0
370,2021-06-24,4249.0,4249.0,-0.96,58.0,246442.0
371,2021-06-25,4280.0,4280.0,0.73,354.0,1515120.0
372,2021-06-28,4274.0,4274.0,-0.14,2.0,8548.0
373,2021-06-29,4274.0,4274.0,0.0,0.0,0.0
374,2021-06-30,4264.0,4264.0,-0.23,200.0,852800.0
375,2021-07-01,3870.0,3870.0,0.0,0.0,0.0
376,2021-07-04,3806.0,3806.0,0.03,3.0,11418.0
377,2021-07-05,3900.0,3900.0,-1.52,5.0,19500.0
378,2021-07-06,4149.0,4149.0,1.94,13.0,53385.0
379,2021-07-07,4275.0,4275.0,0.0,0.0,0.0
380,2021-07-09,4202.0,4202.0,0.0,0.0,0.0
381,2021-07-10,4381.0,4381.0,0.0,0.0,0.0
382,2021-07-12,4630.0,4630.0,0.0,0.0,0.0
383,2021-07-13,4275.0,4275.0,0.0,0.0,0.0
384,2021-07-14,4275.0,4275.0,0.0,0.0,0.0
385,2021-07-15,4275.0,4275.0,0.0,0.0,0.0
386,2021-07-16,4265.0,4265.0,-0.23,3485.0,14537609.0
387,2021-07-19,4265.0,4265.0,0.0,0.0,0.0
388,2021-07-20,4265.0,4265.0,0.0,0.0,0.0
389,2021-07-23,4270.0,4270.0,0.12,24.0,102480.0
390,2021-07-26,4200.0,4200.0,-1.64,5030.0,21126000.0
391,2021-07-27,4250.0,4250.0,1.19,3.0,12628.0
392,2021-07-28,4250.0,4250.0,0.0,0.0,0.0
393,2021-07-29,4250.0,4250.0,0.0,0.0,0.0
394,2021-08-01,3870.0,3870.0,0.0,0.0,0.0
395,2021-08-02,4110.0,4110.0,-0.22,587.0,2412570.0
396,2021-08-03,3851.0,3851.0,0.0,0.0,0.0
397,2021-08-04,3806.0,3806.0,0.0,0.0,0.0
398,2021-08-06,3991.0,3991.0,-3.81,20.0,79820.0
399,2021-08-07,4275.0,4275.0,0.0,0.0,0.0
400,2021-08-09,4240.0,4240.0,0.9,300.0,1272000.0
401,2021-08-10,4473.0,4473.0,2.1,75.0,335475.0
402,2021-08-11,4870.0,4870.0,0.0,0.0,0.0
403,2021-08-12,4630.0,4630.0,0.0,0.0,0.0
404,2021-08-13,4277.0,4277.0,0.64,148.0,632780.0
405,2021-08-16,4277.0,4277.0,0.0,166.0,709982.0
406,2021-08-17,4288.0,4288.0,0.26,8.0,34304.0
407,2021-08-18,4288.0,4288.0,0.0,0.0,0.0
408,2021-08-19,4288.0,4288.0,0.0,0.0,0.0
409,2021-08-23,4275.0,4275.0,-0.3,366.0,1564650.0
410,2021-08-24,4275.0,4275.0,0.0,99.0,423225.0
411,2021-08-25,4275.0,4275.0,0.0,0.0,0.0
412,2021-08-26,4131.0,4131.0,-3.37,30.0,123930.0
413,2021-08-27,4295.0,4295.0,3.97,235.0,1009325.0
414,2021-08-30,4295.0,4295.0,0.0,0.0,0.0
415,2021-08-31,4200.0,4200.0,-2.21,46.0,193200.0
416,2021-09-02,4110.0,4110.0,0.0,0.0,0.0
417,2021-09-03,3990.0,3990.0,3.61,3.0,11970.0
418,2021-09-04,3806.0,3806.0,0.0,0.0,0.0
419,2021-09-06,4105.0,4105.0,2.86,45003.0,184736736.0
420,2021-09-07,4275.0,4275.0,0.0,0.0,0.0
421,2021-09-08,4235.0,4235.0,-0.35,367.0,1553720.0
422,2021-09-09,4243.0,4243.0,0.07,1622.0,6880390.0
423,2021-09-11,4870.0,4870.0,0.0,0.0,0.0
424,2021-09-12,4700.0,4700.0,1.51,200.0,940000.0
425,2021-09-13,4240.0,4240.0,0.0,0.0,0.0
426,2021-09-14,4240.0,4240.0,0.0,0.0,0.0
427,2021-09-15,4241.0,4241.0,0.02,2000.0,8480593.0
428,2021-09-16,4242.0,4242.0,0.02,997.0,4229274.0
429,2021-09-17,4275.0,4275.0,0.78,9510.0,40655250.0
430,2021-09-20,4275.0,4275.0,0.0,0.0,0.0
431,2021-09-21,4275.0,4275.0,0.0,0.0,0.0
432,2021-09-22,4275.0,4275.0,0.0,0.0,0.0
